Country_From,Country_to,Distance,Gravity,Flow(log),Flow(Fij + Fji),Offset,Offset (abs),GDP A,GDP B,GDP Diff,GDP Diff(abs),Latitude_from,Longitude_from,Latitude_to,Longitude_to,pop_from,pop_to
AR,SL,6666,7298297.861,0,1,-0.67448364,0.67448364,12449.21685,496.0494634,11953.16739,11953.16739,-38.416097,-63.616672,8.460555,-11.779889,43847430,7396190
AR,NI,5917,7702133.399,1.386294361,4,-0.465007209,0.465007209,12449.21685,2151.382047,10297.8348,10297.8348,-38.416097,-63.616672,12.865416,-85.207229,43847430,6149928
AR,RW,9810,5429896.866,0,1,-0.378762629,0.378762629,12449.21685,702.8356016,11746.38125,11746.38125,-38.416097,-63.616672,-1.940278,29.873888,43847430,11917508
AR,CR,5593,6808432.052,1.386294361,4,-0.341671705,0.341671705,12449.21685,11824.6381,624.57875,624.57875,-38.416097,-63.616672,9.748917,-83.753428,43847430,4857274
AR,TG,7673,5664889.235,0.693147181,2,-0.289463513,0.289463513,12449.21685,578.4616936,11870.75516,11870.75516,-38.416097,-63.616672,8.619543,0.824782,43847430,7606374
AR,LR,6696,4512052.904,0,1,-0.193594728,0.193594728,12449.21685,455.3707414,11993.84611,11993.84611,-38.416097,-63.616672,6.428055,-9.429499,43847430,4613823
AR,SV,6230,7167713.666,2.63905733,14,-0.155128815,0.155128815,12449.21685,4223.584579,8225.632271,8225.632271,-38.416097,-63.616672,13.794185,-88.89653,43847430,6344722
AR,JO,12242,2766545.153,0,1,0.295558207,0.295558207,12449.21685,4087.937517,8361.279333,8361.279333,-38.416097,-63.616672,30.585164,36.238414,43847430,9455802
AR,IL,12193,2520819.682,0,1,0.388573392,0.388573392,12449.21685,37292.61222,-24843.39537,24843.39537,-38.416097,-63.616672,31.046051,34.851612,43847430,8547100
AR,AZ,13783,2253240.891,0,1,0.500787936,0.500787936,12449.21685,3876.936433,8572.280417,8572.280417,-38.416097,-63.616672,40.143105,47.576927,43847430,9762274
AR,KH,16940,2408456.735,2.772588722,16,0.960836598,0.960836598,12449.21685,1269.907238,11179.30961,11179.30961,-38.416097,-63.616672,12.565679,104.990963,43847430,15762370
AR,LB,12305,1739460.358,1.098612289,3,0.968268761,0.968268761,12449.21685,7914.004677,4535.212173,4535.212173,-38.416097,-63.616672,33.854721,35.862285,43847430,6006668
AR,TJ,15312,1633581.384,1.609437912,5,1.12810246,1.12810246,12449.21685,795.8438644,11653.37299,11653.37299,-38.416097,-63.616672,38.861034,71.276093,43847430,8734951
AR,BA,11585,1148951.546,0,1,1.174307684,1.174307684,12449.21685,4708.718261,7740.498589,7740.498589,-38.416097,-63.616672,43.915886,17.679076,43847430,3516816
AR,AL,11554,944677.4533,0,1,1.370069241,1.370069241,12449.21685,4146.89625,8302.3206,8302.3206,-38.416097,-63.616672,41.153332,20.168331,43847430,2876101
AR,GE,13383,910538.6761,1.386294361,4,1.670209049,1.670209049,12449.21685,3853.649904,8595.566946,8595.566946,-38.416097,-63.616672,42.315407,43.356892,43847430,3719300
AR,AM,13354,719150.7695,0.693147181,2,1.774508079,1.774508079,12449.21685,3606.152057,8843.064793,8843.064793,-38.416097,-63.616672,40.069099,45.038189,43847430,2924816
AR,TL,15251,239164.3886,0,1,2.743761657,2.743761657,12449.21685,2102,10347.21685,10347.21685,-38.416097,-63.616672,-8.874217,125.727539,43847430,1268671
AT,IN,5613,367646981.9,3.33220451,28,-3.960998959,3.960998959,44176.51522,1709.387921,42467.1273,42467.1273,47.516231,14.550072,20.593684,78.96288,8747358,1324171354
AT,UA,1055,353695327.1,3.465735903,32,-3.896946786,3.896946786,44176.51522,2185.728031,41990.78719,41990.78719,47.516231,14.550072,48.379433,31.16558,8747358,45004645
AT,TR,1652,254854214.3,2.708050201,15,-3.713128264,3.713128264,44176.51522,10787.60934,33388.90588,33388.90588,47.516231,14.550072,38.963745,35.243322,8747358,79512426
AT,EG,2375,148391915.7,1.098612289,3,-3.478013165,3.478013165,44176.51522,3514.490097,40662.02512,40662.02512,47.516231,14.550072,26.820553,30.802498,8747358,95688681
AT,BA,573,93695191.63,1.386294361,4,-2.963556725,2.963556725,44176.51522,4708.718261,39467.79696,39467.79696,47.516231,14.550072,43.915886,17.679076,8747358,3516816
AT,US,7130,55599614.37,1.791759469,6,-2.364666261,2.364666261,44176.51522,57466.78711,-13290.27189,13290.27189,47.516231,14.550072,37.09024,-95.712891,8747358,323127513
AT,PK,4939,69280942.07,4.262679877,71,-2.115297794,2.115297794,44176.51522,1468.192946,42708.32227,42708.32227,47.516231,14.550072,30.375321,69.345116,8747358,193203476
AT,NG,4824,69911892.19,4.430816799,84,-2.09242536,2.09242536,44176.51522,2177.98517,41998.53005,41998.53005,47.516231,14.550072,9.081999,8.675277,8747358,185989640
AT,IQ,2868,39563214.71,2.197224577,9,-1.947369902,1.947369902,44176.51522,4609.600694,39566.91453,39566.91453,47.516231,14.550072,33.223191,43.679291,8747358,37202572
AT,AL,819,37507077.92,2.708050201,15,-1.796966251,1.796966251,44176.51522,4146.89625,40029.61897,40029.61897,47.516231,14.550072,41.153332,20.168331,8747358,2876101
AT,CD,5785,20579952.41,1.609437912,5,-1.405440185,1.405440185,44176.51522,444.5053168,43732.0099,43732.0099,47.516231,14.550072,-4.038333,21.758664,8747358,78736153
AT,ID,10536,20575858.12,3.135494216,23,-1.115360197,1.115360197,44176.51522,3570.294888,40606.22033,40606.22033,47.516231,14.550072,-0.789275,113.921327,8747358,261115456
AT,AF,4591,14382724.16,1.386294361,4,-1.089537629,1.089537629,44176.51522,561.7787463,43614.73647,43614.73647,47.516231,14.550072,33.93911,67.709953,8747358,34656032
AT,YE,4464,12108466.01,1.791759469,6,-0.840394873,0.840394873,44176.51522,990.334774,43186.18045,43186.18045,47.516231,14.550072,15.552727,48.516388,8747358,27584213
AT,JO,2510,13128884.51,2.890371758,18,-0.712618546,0.712618546,44176.51522,4087.937517,40088.5777,40088.5777,47.516231,14.550072,30.585164,36.238414,8747358,9455802
AT,TZ,6418,11801441.92,3.091042453,22,-0.56790727,0.56790727,44176.51522,879.193814,43297.32141,43297.32141,47.516231,14.550072,-6.369028,34.888822,8747358,55572201
AT,BF,4328,8707593.809,1.609437912,5,-0.545318263,0.545318263,44176.51522,649.7304837,43526.78474,43526.78474,47.516231,14.550072,12.238333,-1.561593,8747358,18646433
AT,AZ,2793,10946770.74,3.36729583,29,-0.440254524,0.440254524,44176.51522,3876.936433,40299.57879,40299.57879,47.516231,14.550072,40.143105,47.576927,8747358,9762274
AT,MM,7931,7354537.07,1.386294361,4,-0.418827265,0.418827265,44176.51522,1275.017608,42901.49761,42901.49761,47.516231,14.550072,21.913965,95.956223,8747358,52885223
AT,MX,10150,10829107.62,3.526360525,34,-0.399232649,0.399232649,44176.51522,8201.306253,35975.20897,35975.20897,47.516231,14.550072,23.634501,-102.552784,8747358,127540423
AT,CM,5015,8152252.213,2.079441542,8,-0.39013777,0.39013777,44176.51522,1032.648722,43143.8665,43143.8665,47.516231,14.550072,7.369722,12.354722,8747358,23439189
AT,VN,9140,9706650.603,3.295836866,27,-0.333595241,0.333595241,44176.51522,2185.690282,41990.82494,41990.82494,47.516231,14.550072,14.058324,108.277199,8747358,92701100
AT,UG,5555,11760638.68,4.691347882,109,-0.260458833,0.260458833,44176.51522,615.3088032,43561.20642,43561.20642,47.516231,14.550072,1.373333,32.290275,8747358,41487965
AT,LB,2305,9889371.005,3.850147602,47,-0.246950774,0.246950774,44176.51522,7914.004677,36262.51054,36262.51054,47.516231,14.550072,33.854721,35.862285,8747358,6006668
AT,GH,5016,9806511.819,3.80666249,45,-0.246797052,0.246797052,44176.51522,1513.461034,42663.05419,42663.05419,47.516231,14.550072,7.946527,-1.023194,8747358,28206728
AT,NP,6279,6430368.188,1.791759469,6,-0.207521793,0.207521793,44176.51522,729.5325011,43446.98272,43446.98272,47.516231,14.550072,28.394857,84.124008,8747358,28982771
AT,KE,5800,12601387.51,5.680172609,293,-0.141675959,0.141675959,44176.51522,1455.359765,42721.15546,42721.15546,47.516231,14.550072,-0.023559,37.906193,8747358,48461567
AT,ML,4588,7477871.531,3.63758616,38,-0.007815395,0.007815395,44176.51522,780.5071109,43396.00811,43396.00811,47.516231,14.550072,17.570692,-3.996166,8747358,17994837
AT,MW,7005,3225054.059,0,1,0.142207799,0.142207799,44176.51522,300.7948251,43875.72039,43875.72039,47.516231,14.550072,-13.254308,34.301525,8747358,18091575
AT,SN,4887,5644693.252,3.091042453,22,0.169598594,0.169598594,44176.51522,958.0737379,43218.44148,43218.44148,47.516231,14.550072,14.497401,-14.452362,8747358,15411614
AT,GE,2425,5532413.41,3.218875825,25,0.213972813,0.213972813,44176.51522,3853.649904,40322.86532,40322.86532,47.516231,14.550072,42.315407,43.356892,8747358,3719300
AT,PH,9897,9226884.648,6.440946541,627,0.314521815,0.314521815,44176.51522,2951.071929,41225.44329,41225.44329,47.516231,14.550072,12.879721,121.774017,8747358,103320222
AT,BJ,4840,4059826.979,2.397895273,11,0.367507776,0.367507776,44176.51522,789.4404107,43387.07481,43387.07481,47.516231,14.550072,9.30769,2.315834,8747358,10872298
AT,BI,5812,2725281.433,0.693147181,2,0.442252128,0.442252128,44176.51522,285.7274421,43890.78778,43890.78778,47.516231,14.550072,-3.373056,29.918886,8747358,10524117
AT,ZM,7112,2869301.446,1.098612289,3,0.467775086,0.467775086,44176.51522,1178.387905,42998.12732,42998.12732,47.516231,14.550072,-13.133897,27.849332,8747358,16591390
AT,MZ,8391,3581675.265,2.63905733,14,0.538627271,0.538627271,44176.51522,382.0693304,43794.44589,43794.44589,47.516231,14.550072,-18.665695,35.529562,8747358,28829476
AT,AM,2403,4430654.745,3.761200116,43,0.539066438,0.539066438,44176.51522,3606.152057,40570.36316,40570.36316,47.516231,14.550072,40.069099,45.038189,8747358,2924816
AT,MG,7978,3421315.578,2.772588722,16,0.609797632,0.609797632,44176.51522,401.3188701,43775.19635,43775.19635,47.516231,14.550072,-18.766947,46.869107,8747358,24894551
AT,RW,5620,3300575.884,3.091042453,22,0.706217487,0.706217487,44176.51522,702.8356016,43473.67962,43473.67962,47.516231,14.550072,-1.940278,29.873888,8747358,11917508
AT,CO,9653,4567364.304,4.812184355,123,0.708316531,0.708316531,44176.51522,5805.605335,38370.90989,38370.90989,47.516231,14.550072,4.570868,-74.297333,8747358,48653419
AT,ZW,7380,2593859.443,2.48490665,12,0.832029423,0.832029423,44176.51522,1008.597331,43167.91789,43167.91789,47.516231,14.550072,-19.015438,29.154857,8747358,16150362
AT,TJ,4317,4099900.121,5.017279837,151,0.855248995,0.855248995,44176.51522,795.8438644,43380.67136,43380.67136,47.516231,14.550072,38.861034,71.276093,8747358,8734951
AT,TG,4884,2789351.634,3.828641396,46,1.014615394,1.014615394,44176.51522,578.4616936,43598.05353,43598.05353,47.516231,14.550072,8.619543,0.824782,8747358,7606374
AT,CG,5785,1339780.371,0,1,1.020651814,1.020651814,44176.51522,1528.24483,42648.27039,42648.27039,47.516231,14.550072,-0.228021,15.827659,8747358,5125821
AT,KG,4516,2608948.054,3.555348061,35,1.029564222,1.029564222,44176.51522,1077.036174,43099.47905,43099.47905,47.516231,14.550072,41.20438,74.766098,8747358,6082700
AT,SL,5244,2352662.306,3.761200116,43,1.172066226,1.172066226,44176.51522,496.0494634,43680.46576,43680.46576,47.516231,14.550072,8.460555,-11.779889,8747358,7396190
AT,DO,8218,1379256.155,1.945910149,7,1.36124726,1.36124726,44176.51522,6722.223536,37454.29168,37454.29168,47.516231,14.550072,18.735693,-70.162651,8747358,10648791
AT,GT,9996,1451689.048,2.63905733,14,1.441730174,1.441730174,44176.51522,4146.744129,40029.77109,40029.77109,47.516231,14.550072,15.783471,-90.230759,8747358,16582469
AT,LR,5327,1422238.521,3.218875825,25,1.572364901,1.572364901,44176.51522,455.3707414,43721.14448,43721.14448,47.516231,14.550072,6.428055,-9.429499,8747358,4613823
AT,PE,11237,2201130.694,5.590986981,268,1.586218591,1.586218591,44176.51522,6045.650077,38130.86514,38130.86514,47.516231,14.550072,-9.189967,-75.015152,8747358,31773839
AT,HT,8375,1352789.683,3.555348061,35,1.686342426,1.686342426,44176.51522,739.5954363,43436.91978,43436.91978,47.516231,14.550072,18.971187,-72.285215,8747358,10847334
AT,KH,8979,1710182.57,5.247024072,190,1.773252393,1.773252393,44176.51522,1269.907238,42906.60798,42906.60798,47.516231,14.550072,12.565679,104.990963,8747358,15762370
AT,LA,8330,851976.8029,1.609437912,5,1.779073212,1.779073212,44176.51522,2353.152875,41823.36235,41823.36235,47.516231,14.550072,19.85627,102.495496,8747358,6758353
AT,EC,10358,1335898.111,4.859812404,129,1.946696177,1.946696177,44176.51522,5968.984138,38207.53108,38207.53108,47.516231,14.550072,-1.831239,-78.183406,8747358,16385068
AT,HN,9819,826794.184,3.465735903,32,2.161688584,2.161688584,44176.51522,2361.15762,41815.3576,41815.3576,47.516231,14.550072,15.199999,-86.241905,8747358,9112867
AT,BO,10909,800295.5887,3.828641396,46,2.263198707,2.263198707,44176.51522,3104.956089,41071.55913,41071.55913,47.516231,14.550072,-16.290154,-63.588653,8747358,10887882
AT,PA,9688,375973.5957,0,1,2.291393874,2.291393874,44176.51522,13680.23601,30496.27921,30496.27921,47.516231,14.550072,8.537981,-80.782127,8747358,4034119
AT,MN,6375,651607.4523,3.17805383,24,2.345155605,2.345155605,44176.51522,3686.451698,40490.06352,40490.06352,47.516231,14.550072,46.862496,103.846656,8747358,3027398
AT,CR,9944,429682.1106,2.079441542,8,2.552866085,2.552866085,44176.51522,11824.6381,32351.87712,32351.87712,47.516231,14.550072,9.748917,-83.753428,8747358,4857274
AT,PY,10934,492074.5915,3.912023005,50,2.765388238,2.765388238,44176.51522,4080.204644,40096.31058,40096.31058,47.516231,14.550072,-23.442503,-58.443832,8747358,6725308
AT,LS,8628,258960.1544,0.693147181,2,2.795904902,2.795904902,44176.51522,998.1343716,43178.38085,43178.38085,47.516231,14.550072,-29.609988,28.233608,8747358,2203821
AT,NI,9917,546998.7148,4.691347882,109,2.807608244,2.807608244,44176.51522,2151.382047,42025.13317,42025.13317,47.516231,14.550072,12.865416,-85.207229,8747358,6149928
AT,SV,9975,557780.9661,4.875197323,131,2.823011345,2.823011345,44176.51522,4223.584579,39952.93064,39952.93064,47.516231,14.550072,13.794185,-88.89653,8747358,6344722
AT,TL,12133,75385.79489,1.791759469,6,4.238646423,4.238646423,44176.51522,2102,42074.51522,42074.51522,47.516231,14.550072,-8.874217,125.727539,8747358,1268671
AT,SB,14342,25491.06437,0,1,4.982584817,4.982584817,44176.51522,2005.483643,42171.03158,42171.03158,47.516231,14.550072,-9.64571,160.156194,8747358,599419
AT,WS,15583,7028.905036,3.295836866,27,6.89694038,6.89694038,44176.51522,4027.76137,40148.75385,40148.75385,47.516231,14.550072,-13.759029,-172.104629,8747358,195125
AU,CN,8901,419843404,1.098612289,3,-4.518038107,4.518038107,49927.81951,8123.180873,41804.63864,41804.63864,-25.274398,133.775136,35.86166,104.195397,24127159,1378665000
AU,IN,10287,301906800.1,6.073044534,434,-3.243359663,3.243359663,49927.81951,1709.387921,48218.43159,48218.43159,-25.274398,133.775136,20.593684,78.96288,24127159,1324171354
AU,ID,5392,216690064.4,6.442540166,628,-2.84152206,2.84152206,49927.81951,3570.294888,46357.52462,46357.52462,-25.274398,133.775136,-0.789275,113.921327,24127159,261115456
AU,TH,7403,30316556.31,2.197224577,9,-1.681164113,1.681164113,49927.81951,5907.913432,44019.90608,44019.90608,-25.274398,133.775136,15.870032,100.992541,24127159,68863514
AU,BR,14157,24997791.97,2.079441542,8,-1.510631036,1.510631036,49927.81951,8649.948492,41277.87102,41277.87102,-25.274398,133.775136,-14.235004,-51.92528,24127159,207652865
AU,US,15923,30748953.1,4.343805422,77,-1.28757373,1.28757373,49927.81951,57466.78711,-7538.9676,7538.9676,-25.274398,133.775136,37.09024,-95.712891,24127159,323127513
AU,VN,6770,48799316.19,6.941190055,1034,-1.256049591,1.256049591,49927.81951,2185.690282,47742.12923,47742.12923,-25.274398,133.775136,14.058324,108.277199,24127159,92701100
AU,PH,6212,64599420.6,9.235423152,10254,-1.100739191,1.100739191,49927.81951,2951.071929,46976.74758,46976.74758,-25.274398,133.775136,12.879721,121.774017,24127159,103320222
AU,PK,10957,38827354.3,7.409136444,1651,-0.938569847,0.938569847,49927.81951,1468.192946,48459.62656,48459.62656,-25.274398,133.775136,30.375321,69.345116,24127159,193203476
AU,MM,7965,20112634.71,4.605170186,100,-0.81341862,0.81341862,49927.81951,1275.017608,48652.8019,48652.8019,-25.274398,133.775136,21.913965,95.956223,24127159,52885223
AU,ZA,10876,11403770.39,2.944438979,19,-0.561477552,0.561477552,49927.81951,5273.59388,44654.22563,44654.22563,-25.274398,133.775136,-30.559482,22.937506,24127159,55908865
AU,MX,13164,17757355.61,6.228511004,507,-0.380509602,0.380509602,49927.81951,8201.306253,41726.51326,41726.51326,-25.274398,133.775136,23.634501,-102.552784,24127159,127540423
AU,NG,15251,19292934.86,6.675823222,793,-0.378479832,0.378479832,49927.81951,2177.98517,47749.83434,47749.83434,-25.274398,133.775136,9.081999,8.675277,24127159,185989640
AU,LK,8548,7001232.056,1.386294361,4,-0.369595995,0.369595995,49927.81951,3835.394817,46092.42469,46092.42469,-25.274398,133.775136,7.873054,80.771797,24127159,21203000
AU,EG,14244,11378966.65,4.234106505,69,-0.314322188,0.314322188,49927.81951,3514.490097,46413.32941,46413.32941,-25.274398,133.775136,26.820553,30.802498,24127159,95688681
AU,CD,13523,10388055.99,4.9698133,144,-0.083461551,0.083461551,49927.81951,444.5053168,49483.31419,49483.31419,-25.274398,133.775136,-4.038333,21.758664,24127159,78736153
AU,TR,14456,9180047.145,4.48863637,89,-0.051238855,0.051238855,49927.81951,10787.60934,39140.21017,39140.21017,-25.274398,133.775136,38.963745,35.243322,24127159,79512426
AU,AF,11308,6539031.396,3.555348061,35,0.110722268,0.110722268,49927.81951,561.7787463,49366.04076,49366.04076,-25.274398,133.775136,33.93911,67.709953,24127159,34656032
AU,NP,9618,7559212.361,4.48863637,89,0.143026486,0.143026486,49927.81951,729.5325011,49198.28701,49198.28701,-25.274398,133.775136,28.394857,84.124008,24127159,28982771
AU,TZ,11384,10346036.59,6.255750042,521,0.164860894,0.164860894,49927.81951,879.193814,49048.6257,49048.6257,-25.274398,133.775136,-6.369028,34.888822,24127159,55572201
AU,MG,9855,6184395.091,5.356586275,212,0.508635141,0.508635141,49927.81951,401.3188701,49526.50064,49526.50064,-25.274398,133.775136,-18.766947,46.869107,24127159,24894551
AU,MZ,10496,6313864.988,5.513428746,248,0.517709241,0.517709241,49927.81951,382.0693304,49545.75018,49545.75018,-25.274398,133.775136,-18.665695,35.529562,24127159,28829476
AU,IQ,13251,5111894.052,4.644390899,104,0.563809743,0.563809743,49927.81951,4609.600694,45318.21882,45318.21882,-25.274398,133.775136,33.223191,43.679291,24127159,37202572
AU,UA,14870,4910679.49,4.454347296,86,0.567867806,0.567867806,49927.81951,2185.728031,47742.09148,47742.09148,-25.274398,133.775136,48.379433,31.16558,24127159,45004645
AU,SO,11387,2664218.144,1.386294361,4,0.596579511,0.596579511,49927.81951,434.2088097,49493.6107,49493.6107,-25.274398,133.775136,5.152149,46.199616,24127159,14317996
AU,CL,11374,3340176.06,3.433987204,31,0.759434777,0.759434777,49927.81951,13792.92605,36134.89346,36134.89346,-25.274398,133.775136,-35.675147,-71.542969,24127159,17909754
AU,YE,12302,4397596.098,5.087596335,162,0.798510482,0.798510482,49927.81951,990.334774,48937.48474,48937.48474,-25.274398,133.775136,15.552727,48.516388,24127159,27584213
AU,KH,6925,7930273.189,8.208219383,3671,0.801656949,0.801656949,49927.81951,1269.907238,48657.91227,48657.91227,-25.274398,133.775136,12.565679,104.990963,24127159,15762370
AU,CI,15860,2272863.618,1.791759469,6,0.832469463,0.832469463,49927.81951,1526.197175,48401.62234,48401.62234,-25.274398,133.775136,7.539989,-5.54708,24127159,23695919
AU,MW,11369,3377054.195,3.891820298,49,0.835421891,0.835421891,49927.81951,300.7948251,49627.02468,49627.02468,-25.274398,133.775136,-13.254308,34.301525,24127159,18091575
AU,TD,14741,1604710.019,0,1,0.840214445,0.840214445,49927.81951,664.2956519,49263.52386,49263.52386,-25.274398,133.775136,15.454166,18.732207,24127159,14452543
AU,UG,12399,6511109.503,7.524561226,1853,0.868970725,0.868970725,49927.81951,615.3088032,49312.51071,49312.51071,-25.274398,133.775136,1.373333,32.290275,24127159,41487965
AU,ZM,11635,2957033.081,3.433987204,31,0.881271868,0.881271868,49927.81951,1178.387905,48749.43161,48749.43161,-25.274398,133.775136,-13.133897,27.849332,24127159,16591390
